Contestant_Id,Season_Number,Contestant_Name,Episode,Lip_Sync_Number,Wig_Removed,Death_Drop,Outfit_Reveal,Quality_Of_Outfit,Merle,Michelle,Santino,Ross,Carson,Do_They_Know_Words,Outfit_Reveal_1,Gender,Race,Body_Type,Type_Queen,Sewing,Dancing,Singing,Lip_Sync_Ass,Expressed_Hardship,Episode_Number,Episode_Airdate,Episode_Title,Episode_Type,Episode_Maxi_Challenge_Type,Numqueen,Sumqueen,Contestant_Entrance,Age,Hometown_City,Hometown_State,Season_Outcome,Handle_Instagram,Handle_Twitter,Numepisode,Episode_Placement,OUTCOME_LOSS,Season,Nickname,Runwaytheme,Minic,Minicw1,Minicw2,Minicw3,Bottom1,Bottom2,Bottom3,Bottom4,Bottom5,Bottom6,Lipsyncartist,Lipsyncsong,Eliminated1,Eliminated2,Notes,Airdate,Special,Finale,Numqueens,Rank,Contestant,Outcome,Eliminated,Participant,Minichalw,Penultimate,DOB,Hometown,Minicwins,Numcontests,Perc_High,Perc_Win,Perc_Winhigh,Perc_Low,Perc_Btm,Perc_Lowbtm,Num_High,Num_Win,Num_Winhigh,Num_Btm,Num_Low,Num_Lowbtm,Db_Score,Points,PPE
9,1,BeBe Zahara Benet,5,,1,0,0,1,1,0,1,0,0,1,0,0,1,0,2,1,0,1,1,1,5,03/02/2009,Drag School of Charm,Competition,Makeover,9,0,9,28,Minneapolis,Minnesota,1,bebezahara,BeBeZaharaBenet,9,BTM2,0,S01,Drag School of Charm,,Exercise/endurance challenge,Rebecca Glasscock,,,Bebe Zahara Benet,Ongina,,,,,Britney Spears,Stronger,Ongina,,,2009-03-02,0,0,5,1,BeBe Zahara Benet,BTM,0,1,0,0,7749,"Minneapolis, Minnesota",0,6,0.166666667,0.333333333,0.5,0,0.166666667,0.166666667,1,2,3,1,0,1,3,3,0.5
1,1,Shannel,6,,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1,6,03/09/2009,Absolut Drag Ball,Competition,Ball,9,0,1,26,Las Vegas,Nevada,4,theofficialshannel,ShannelOfficial,9,ELIM,1,S01,Absolut Drag Ball,,Vogue posing challenge,Nina Flowers,,,Rebecca Glasscock,Shannel,,,,,Mary Mary,Praise You,Shannel,,,2009-03-09,0,0,4,4,Shannel,BTM,1,1,0,0,7123,"Las Vegas, Nevada",0,6,0.166666667,0,0.166666667,0.166666667,0.333333333,0.5,1,0,1,2,1,3,-4,-4,-0.666666667
2,1,Nina Flowers,6,,,,,,,,,,,,,0,2,0,2,1,1,0,0,0,6,03/09/2009,Absolut Drag Ball,Competition,Ball,9,0,2,34,Bayamon,Puerto Rico,2,djninaflowers,DJNinaFlowers,9,HIGH,0,S01,Absolut Drag Ball,,Vogue posing challenge,Nina Flowers,,,Rebecca Glasscock,Shannel,,,,,Mary Mary,Praise You,Shannel,,,2009-03-09,0,0,4,2,Nina Flowers,HIGH,0,1,1,0,5166,"BayamÃ³n, Puerto Rico",1,6,0.5,0.166666667,0.666666667,0.166666667,0,0.166666667,3,1,4,0,1,1,4,4,0.666666667
3,1,Rebecca Glasscock,6,,,,,,,,,,,,,0,2,0,1,1,0,0,1,1,6,03/09/2009,Absolut Drag Ball,Competition,Ball,9,0,3,26,Fort Lauderdale,Florida,3,,rebeccaglasscoc,9,BTM2,0,S01,Absolut Drag Ball,,Vogue posing challenge,Nina Flowers,,,Rebecca Glasscock,Shannel,,,,,Mary Mary,Praise You,Shannel,,,2009-03-09,0,0,4,3,Rebecca Glasscock,BTM,0,1,0,0,8545,"Fort Lauderdale, Florida",1,6,0.166666667,0.166666667,0.333333333,0.166666667,0.333333333,0.5,1,1,2,2,1,3,-2,-2,-0.333333333
4,1,Ongina,6,,,,,,,,,,,,,0,3,0,2,1,1,0,0,1,6,03/09/2009,Absolut Drag Ball,Competition,Ball,9,0,4,26,Los Angeles,California,5,ongina,ongina,9,,,S01,Absolut Drag Ball,,Vogue posing challenge,Nina Flowers,,,Rebecca Glasscock,Shannel,,,,,Mary Mary,Praise You,Shannel,,,2009-03-09,0,0,4,5,Ongina,NA,NA,0,NA,0,8041,"Los Angeles, California",1,5,0.4,0.4,0.8,0,0.2,0.2,2,2,4,1,0,1,4,4,0.8
5,1,Victoria Porkchop Parker,6,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,6,03/09/2009,Absolut Drag Ball,Competition,Ball,9,0,5,39,Raleigh,North Carolina,9,porkchopla,PorkChopLA ,9,,,S01,Absolut Drag Ball,,Vogue posing challenge,Nina Flowers,,,Rebecca Glasscock,Shannel,,,,,Mary Mary,Praise You,Shannel,,,2009-03-09,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,Akashia,6,,,,,,,,,,,,,0,1,0,2,0,0,0,1,1,6,03/09/2009,Absolut Drag Ball,Competition,Ball,9,0,6,32,Cleveland,Ohio,7,akashiadrag,DragAkashia,9,,,S01,Absolut Drag Ball,,Vogue posing challenge,Nina Flowers,,,Rebecca Glasscock,Shannel,,,,,Mary Mary,Praise You,Shannel,,,2009-03-09,0,0,4,7,Akashia,NA,NA,0,NA,0,9181,"Cleveland, Ohio",1,3,0,0,0,0,1,1,0,0,0,3,0,3,-6,-6,-2
7,1,Tammie Brown,6,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,03/09/2009,Absolut Drag Ball,Competition,Ball,9,0,7,36,Long Beach,California,8,planettammie,thetammiebrown,9,,,S01,Absolut Drag Ball,,Vogue posing challenge,Nina Flowers,,,Rebecca Glasscock,Shannel,,,,,Mary Mary,Praise You,Shannel,,,2009-03-09,0,0,4,8,Tammie Brown,NA,NA,0,NA,0,7563,"Los Angeles, California",0,2,0,0,0,0,0.5,0.5,0,0,0,1,0,1,-2,-2,-1
8,1,Jade,6,,,,,,,,,,,,,0,2,0,2,1,1,0,0,0,6,03/09/2009,Absolut Drag Ball,Competition,Ball,9,0,8,32,Chicago,Illinois,6,jadesotomayor,SotomayorJade,9,,,S01,Absolut Drag Ball,,Vogue posing challenge,Nina Flowers,,,Rebecca Glasscock,Shannel,,,,,Mary Mary,Praise You,Shannel,,,2009-03-09,0,0,4,6,Jade,NA,NA,0,NA,0,9088,"Chicago, Illinois",1,4,0,0,0,0.25,0.25,0.5,0,0,0,1,1,2,-3,-3,-0.75
9,1,BeBe Zahara Benet,6,,,,,,,,,,,,,0,1,0,2,1,0,1,1,1,6,03/09/2009,Absolut Drag Ball,Competition,Ball,9,0,9,28,Minneapolis,Minnesota,1,bebezahara,BeBeZaharaBenet,9,WIN,0,S01,Absolut Drag Ball,,Vogue posing challenge,Nina Flowers,,,Rebecca Glasscock,Shannel,,,,,Mary Mary,Praise You,Shannel,,,2009-03-09,0,0,4,1,BeBe Zahara Benet,WIN,0,1,0,0,7749,"Minneapolis, Minnesota",0,6,0.166666667,0.333333333,0.5,0,0.166666667,0.166666667,1,2,3,1,0,1,3,3,0.5
1,1,Shannel,7,,,,,,,,,,,,,0,0,0,2,1,0,0,0,1,7,03/16/2009,Extra Special Edition,Recap,,9,0,1,26,Las Vegas,Nevada,4,theofficialshannel,ShannelOfficial,9,,,S01,Extra Special Edition,,,,,,,,,,,,,,,,,2009-03-16,1,,,4,Shannel,,,,,,7123,"Las Vegas, Nevada",0,6,0.166666667,0,0.166666667,0.166666667,0.333333333,0.5,1,0,1,2,1,3,-4,-4,-0.666666667
2,1,Nina Flowers,7,,,,,,,,,,,,,0,2,0,2,1,1,0,0,0,7,03/16/2009,Extra Special Edition,Recap,,9,0,2,34,Bayamon,Puerto Rico,2,djninaflowers,DJNinaFlowers,9,,,S01,Extra Special Edition,,,,,,,,,,,,,,,,,2009-03-16,1,,,2,Nina Flowers,,,,,,5166,"BayamÃ³n, Puerto Rico",1,6,0.5,0.166666667,0.666666667,0.166666667,0,0.166666667,3,1,4,0,1,1,4,4,0.666666667
3,1,Rebecca Glasscock,7,,,,,,,,,,,,,0,2,0,1,1,0,0,1,1,7,03/16/2009,Extra Special Edition,Recap,,9,0,3,26,Fort Lauderdale,Florida,3,,rebeccaglasscoc,9,,,S01,Extra Special Edition,,,,,,,,,,,,,,,,,2009-03-16,1,,,3,Rebecca Glasscock,,,,,,8545,"Fort Lauderdale, Florida",1,6,0.166666667,0.166666667,0.333333333,0.166666667,0.333333333,0.5,1,1,2,2,1,3,-2,-2,-0.333333333
4,1,Ongina,7,,,,,,,,,,,,,0,3,0,2,1,1,0,0,1,7,03/16/2009,Extra Special Edition,Recap,,9,0,4,26,Los Angeles,California,5,ongina,ongina,9,,,S01,Extra Special Edition,,,,,,,,,,,,,,,,,2009-03-16,1,,,5,Ongina,,,,,,8041,"Los Angeles, California",1,5,0.4,0.4,0.8,0,0.2,0.2,2,2,4,1,0,1,4,4,0.8
5,1,Victoria Porkchop Parker,7,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,7,03/16/2009,Extra Special Edition,Recap,,9,0,5,39,Raleigh,North Carolina,9,porkchopla,PorkChopLA ,9,,,S01,Extra Special Edition,,,,,,,,,,,,,,,,,2009-03-16,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,Akashia,7,,,,,,,,,,,,,0,1,0,2,0,0,0,1,1,7,03/16/2009,Extra Special Edition,Recap,,9,0,6,32,Cleveland,Ohio,7,akashiadrag,DragAkashia,9,,,S01,Extra Special Edition,,,,,,,,,,,,,,,,,2009-03-16,1,,,7,Akashia,,,,,,9181,"Cleveland, Ohio",1,3,0,0,0,0,1,1,0,0,0,3,0,3,-6,-6,-2
7,1,Tammie Brown,7,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,03/16/2009,Extra Special Edition,Recap,,9,0,7,36,Long Beach,California,8,planettammie,thetammiebrown,9,,,S01,Extra Special Edition,,,,,,,,,,,,,,,,,2009-03-16,1,,,8,Tammie Brown,,,,,,7563,"Los Angeles, California",0,2,0,0,0,0,0.5,0.5,0,0,0,1,0,1,-2,-2,-1
8,1,Jade,7,,,,,,,,,,,,,0,2,0,2,1,1,0,0,0,7,03/16/2009,Extra Special Edition,Recap,,9,0,8,32,Chicago,Illinois,6,jadesotomayor,SotomayorJade,9,,,S01,Extra Special Edition,,,,,,,,,,,,,,,,,2009-03-16,1,,,6,Jade,,,,,,9088,"Chicago, Illinois",1,4,0,0,0,0.25,0.25,0.5,0,0,0,1,1,2,-3,-3,-0.75
9,1,BeBe Zahara Benet,7,,,,,,,,,,,,,0,1,0,2,1,0,1,1,1,7,03/16/2009,Extra Special Edition,Recap,,9,0,9,28,Minneapolis,Minnesota,1,bebezahara,BeBeZaharaBenet,9,,,S01,Extra Special Edition,,,,,,,,,,,,,,,,,2009-03-16,1,,,1,BeBe Zahara Benet,,,,,,7749,"Minneapolis, Minnesota",0,6,0.166666667,0.333333333,0.5,0,0.166666667,0.166666667,1,2,3,1,0,1,3,3,0.5
1,1,Shannel,8,,,,,,,,,,,,,0,0,0,2,1,0,0,0,1,8,03/23/2009,Grande Finale,Finale,,9,0,1,26,Las Vegas,Nevada,4,theofficialshannel,ShannelOfficial,9,,,S01,Grande Finale,,,,,,Rebecca Glasscock,,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Rebecca Glasscock,,Finale. Bebe Zahara Benet wins S1.,2009-03-23,0,1,3,4,Shannel,NA,NA,0,NA,0,7123,"Las Vegas, Nevada",0,6,0.166666667,0,0.166666667,0.166666667,0.333333333,0.5,1,0,1,2,1,3,-4,-4,-0.666666667
2,1,Nina Flowers,8,,0,0,0,1,1,0,1,0,0,1,0,0,2,0,2,1,1,0,0,0,8,03/23/2009,Grande Finale,Finale,,9,0,2,34,Bayamon,Puerto Rico,2,djninaflowers,DJNinaFlowers,9,Runner-up,0,S01,Grande Finale,,,,,,Rebecca Glasscock,,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Rebecca Glasscock,,Finale. Bebe Zahara Benet wins S1.,2009-03-23,0,1,3,2,Nina Flowers,HIGH,0,1,0,0,5166,"BayamÃ³n, Puerto Rico",1,6,0.5,0.166666667,0.666666667,0.166666667,0,0.166666667,3,1,4,0,1,1,4,4,0.666666667
3,1,Rebecca Glasscock,8,,0,0,0,0,1,0,1,0,0,1,0,0,2,0,1,1,0,0,1,1,8,03/23/2009,Grande Finale,Finale,,9,0,3,26,Fort Lauderdale,Florida,3,,rebeccaglasscoc,9,Eliminated,1,S01,Grande Finale,,,,,,Rebecca Glasscock,,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Rebecca Glasscock,,Finale. Bebe Zahara Benet wins S1.,2009-03-23,0,1,3,3,Rebecca Glasscock,BTM,1,1,0,0,8545,"Fort Lauderdale, Florida",1,6,0.166666667,0.166666667,0.333333333,0.166666667,0.333333333,0.5,1,1,2,2,1,3,-2,-2,-0.333333333
4,1,Ongina,8,,,,,,,,,,,,,0,3,0,2,1,1,0,0,1,8,03/23/2009,Grande Finale,Finale,,9,0,4,26,Los Angeles,California,5,ongina,ongina,9,,,S01,Grande Finale,,,,,,Rebecca Glasscock,,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Rebecca Glasscock,,Finale. Bebe Zahara Benet wins S1.,2009-03-23,0,1,3,5,Ongina,NA,NA,0,NA,0,8041,"Los Angeles, California",1,5,0.4,0.4,0.8,0,0.2,0.2,2,2,4,1,0,1,4,4,0.8
5,1,Victoria Porkchop Parker,8,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,8,03/23/2009,Grande Finale,Finale,,9,0,5,39,Raleigh,North Carolina,9,porkchopla,PorkChopLA ,9,,,S01,Grande Finale,,,,,,Rebecca Glasscock,,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Rebecca Glasscock,,Finale. Bebe Zahara Benet wins S1.,2009-03-23,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,Akashia,8,,,,,,,,,,,,,0,1,0,2,0,0,0,1,1,8,03/23/2009,Grande Finale,Finale,,9,0,6,32,Cleveland,Ohio,7,akashiadrag,DragAkashia,9,,,S01,Grande Finale,,,,,,Rebecca Glasscock,,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Rebecca Glasscock,,Finale. Bebe Zahara Benet wins S1.,2009-03-23,0,1,3,7,Akashia,NA,NA,0,NA,0,9181,"Cleveland, Ohio",1,3,0,0,0,0,1,1,0,0,0,3,0,3,-6,-6,-2
7,1,Tammie Brown,8,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,03/23/2009,Grande Finale,Finale,,9,0,7,36,Long Beach,California,8,planettammie,thetammiebrown,9,,,S01,Grande Finale,,,,,,Rebecca Glasscock,,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Rebecca Glasscock,,Finale. Bebe Zahara Benet wins S1.,2009-03-23,0,1,3,8,Tammie Brown,NA,NA,0,NA,0,7563,"Los Angeles, California",0,2,0,0,0,0,0.5,0.5,0,0,0,1,0,1,-2,-2,-1
8,1,Jade,8,,,,,,,,,,,,,0,2,0,2,1,1,0,0,0,8,03/23/2009,Grande Finale,Finale,,9,0,8,32,Chicago,Illinois,6,jadesotomayor,SotomayorJade,9,,,S01,Grande Finale,,,,,,Rebecca Glasscock,,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Rebecca Glasscock,,Finale. Bebe Zahara Benet wins S1.,2009-03-23,0,1,3,6,Jade,NA,NA,0,NA,0,9088,"Chicago, Illinois",1,4,0,0,0,0.25,0.25,0.5,0,0,0,1,1,2,-3,-3,-0.75
9,1,BeBe Zahara Benet,8,,0,0,0,1,1,0,1,0,0,1,0,0,1,0,2,1,0,1,1,1,8,03/23/2009,Grande Finale,Finale,,9,0,9,28,Minneapolis,Minnesota,1,bebezahara,BeBeZaharaBenet,9,Winner,0,S01,Grande Finale,,,,,,Rebecca Glasscock,,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Rebecca Glasscock,,Finale. Bebe Zahara Benet wins S1.,2009-03-23,0,1,3,1,BeBe Zahara Benet,WIN,0,1,0,0,7749,"Minneapolis, Minnesota",0,6,0.166666667,0.333333333,0.5,0,0.166666667,0.166666667,1,2,3,1,0,1,3,3,0.5
1,1,Shannel,9,,,,,,,,,,,,,0,0,0,2,1,0,0,0,1,9,03/23/2009,Re-United!,Reunion,,9,0,1,26,Las Vegas,Nevada,4,theofficialshannel,ShannelOfficial,9,Guest,,S01,Re-United!,,,,,,,,,,,,,,,,,2009-03-23,1,,,4,Shannel,,,,,,7123,"Las Vegas, Nevada",0,6,0.166666667,0,0.166666667,0.166666667,0.333333333,0.5,1,0,1,2,1,3,-4,-4,-0.666666667
2,1,Nina Flowers,9,,,,,,,,,,,,,0,2,0,2,1,1,0,0,0,9,03/23/2009,Re-United!,Reunion,,9,0,2,34,Bayamon,Puerto Rico,2,djninaflowers,DJNinaFlowers,9,Miss C,0,S01,Re-United!,,,,,,,,,,,,,,,,,2009-03-23,1,,,2,Nina Flowers,,,,,,5166,"BayamÃ³n, Puerto Rico",1,6,0.5,0.166666667,0.666666667,0.166666667,0,0.166666667,3,1,4,0,1,1,4,4,0.666666667
3,1,Rebecca Glasscock,9,,,,,,,,,,,,,0,2,0,1,1,0,0,1,1,9,03/23/2009,Re-United!,Reunion,,9,0,3,26,Fort Lauderdale,Florida,3,,rebeccaglasscoc,9,Guest,,S01,Re-United!,,,,,,,,,,,,,,,,,2009-03-23,1,,,3,Rebecca Glasscock,,,,,,8545,"Fort Lauderdale, Florida",1,6,0.166666667,0.166666667,0.333333333,0.166666667,0.333333333,0.5,1,1,2,2,1,3,-2,-2,-0.333333333
4,1,Ongina,9,,,,,,,,,,,,,0,3,0,2,1,1,0,0,1,9,03/23/2009,Re-United!,Reunion,,9,0,4,26,Los Angeles,California,5,ongina,ongina,9,Guest,,S01,Re-United!,,,,,,,,,,,,,,,,,2009-03-23,1,,,5,Ongina,,,,,,8041,"Los Angeles, California",1,5,0.4,0.4,0.8,0,0.2,0.2,2,2,4,1,0,1,4,4,0.8
5,1,Victoria Porkchop Parker,9,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,9,03/23/2009,Re-United!,Reunion,,9,0,5,39,Raleigh,North Carolina,9,porkchopla,PorkChopLA ,9,Guest,,S01,Re-United!,,,,,,,,,,,,,,,,,2009-03-23,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,Akashia,9,,,,,,,,,,,,,0,1,0,2,0,0,0,1,1,9,03/23/2009,Re-United!,Reunion,,9,0,6,32,Cleveland,Ohio,7,akashiadrag,DragAkashia,9,Guest,,S01,Re-United!,,,,,,,,,,,,,,,,,2009-03-23,1,,,7,Akashia,,,,,,9181,"Cleveland, Ohio",1,3,0,0,0,0,1,1,0,0,0,3,0,3,-6,-6,-2
7,1,Tammie Brown,9,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,03/23/2009,Re-United!,Reunion,,9,0,7,36,Long Beach,California,8,planettammie,thetammiebrown,9,Guest,,S01,Re-United!,,,,,,,,,,,,,,,,,2009-03-23,1,,,8,Tammie Brown,,,,,,7563,"Los Angeles, California",0,2,0,0,0,0,0.5,0.5,0,0,0,1,0,1,-2,-2,-1
8,1,Jade,9,,,,,,,,,,,,,0,2,0,2,1,1,0,0,0,9,03/23/2009,Re-United!,Reunion,,9,0,8,32,Chicago,Illinois,6,jadesotomayor,SotomayorJade,9,Guest,,S01,Re-United!,,,,,,,,,,,,,,,,,2009-03-23,1,,,6,Jade,,,,,,9088,"Chicago, Illinois",1,4,0,0,0,0.25,0.25,0.5,0,0,0,1,1,2,-3,-3,-0.75
9,1,BeBe Zahara Benet,9,,,,,,,,,,,,,0,1,0,2,1,0,1,1,1,9,03/23/2009,Re-United!,Reunion,,9,0,9,28,Minneapolis,Minnesota,1,bebezahara,BeBeZaharaBenet,9,Guest,,S01,Re-United!,,,,,,,,,,,,,,,,,2009-03-23,1,,,1,BeBe Zahara Benet,,,,,,7749,"Minneapolis, Minnesota",0,6,0.166666667,0.333333333,0.5,0,0.166666667,0.166666667,1,2,3,1,0,1,3,3,0.5
10,2,Nicole Paige Brooks,1,,,,,,,,,,,,,0,0,0,3,0,0,0,0,1,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,1,36,Atlanta,Georgia,11,nicolepaigebrooks,nicolepbrooks,12,SAFE,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,11,Nicole Paige Brooks,SAFE,0,1,0,0,4573,"Atlanta, Georgia",0,2,0,0,0,0,0.5,0.5,0,0,0,1,0,1,-2,-2,-1
11,2,Shangela Laquifa Wadley,1,,0,1,0,0,1,0,1,0,0,1,0,0,4,0,3,0,1,0,0,0,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,2,28,Los Angeles,California,12,itsshangela,itsSHANGELA,12,ELIM,1,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2,Raven,1,,,,,,,,,,,,,0,0,0,2,1,0,1,1,0,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,3,30,Riverside,California,2,itsravenhunty_,RavenHUNTY,12,SAFE,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,2,Raven,SAFE,0,1,1,0,7037,"Riverside, California",3,9,0.333333333,0.222222222,0.555555556,0,0.222222222,0.222222222,3,2,5,2,0,2,3,3,0.333333333
13,2,Jujubee,1,,,,,,,,,,,,,0,3,0,0,0,0,0,1,1,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,4,25,Boston,Massachusetts,3,jujubeeonline,jujuboston,12,SAFE,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,3,Jujubee,SAFE,0,1,0,0,8938,"Boston, Massachusetts",1,9,0.222222222,0,0.222222222,0.111111111,0.333333333,0.444444444,2,0,2,3,1,4,-5,-5,-0.555555556
14,2,Sahara Davenport,1,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,5,25,New York,New York,7,,,12,BTM2,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,7,Sahara Davenport,BTM,0,1,0,0,9117,"New York, New York",1,6,0,0.166666667,0.166666667,0,0.5,0.5,0,1,1,3,0,3,-4,-4,-0.666666667
15,2,Morgan McMichaels,1,,,,,,,,,,,,,0,0,0,3,1,1,0,1,0,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,6,28,Mira Loma,California,8,morganmcmichaels,morganmcmichael,12,WIN,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,8,Morgan McMichaels,WIN,0,1,0,0,7818,"Mira Loma, California",1,5,0,0.2,0.2,0,0.4,0.4,0,1,1,2,0,2,-2,-2,-0.4
16,2,Mystique Summers Madison,1,,,,,,,,,,,,,0,1,2,3,0,0,0,0,0,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,7,25,Bedford,Texas,10,mystiquesummers,MystiqueSummers,12,LOW,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,10,Mystique Summers Madison,LOW,0,1,0,0,8853,"Chicago, Illinois",1,3,0,0,0,0.333333333,0.333333333,0.666666667,0,0,0,1,1,2,-3,-3,-1
17,2,Jessica Wild,1,,,,,,,,,,,,,0,2,0,2,0,0,1,0,1,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,8,29,San Juan,Puerto Rico,6,jessicawild88,JessicaWild88,12,SAFE,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,6,Jessica Wild,SAFE,0,1,0,0,7466,"San Juan, Puerto Rico",0,7,0.285714286,0.142857143,0.428571429,0,0.142857143,0.142857143,2,1,3,1,0,1,2,2,0.285714286
18,2,Sonique,1,,,,,,,,,,,,,1,0,0,3,0,1,0,0,1,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,9,26,Atlanta,Georgia,9,xosonique,xoSonique,12,SAFE,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,9,Sonique,SAFE,0,1,0,0,8522,"Atlanta, Georgia",0,4,0,0,0,0.25,0.25,0.5,0,0,0,1,1,2,-3,-3,-0.75
19,2,Tatianna,1,,,,,,,,,,,,,0,4,0,2,0,0,1,0,1,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,10,21,Falls Church,Virginia,4,tatiannagram,TATIANNANOW,12,SAFE,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,4,Tatianna,SAFE,0,1,0,0,10562,"Falls Church, Virginia",1,9,0.111111111,0.111111111,0.222222222,0.111111111,0.222222222,0.333333333,1,1,2,2,1,3,-2,-2,-0.222222222
20,2,Pandora Boxx,1,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,11,37,Rochester,New York,5,pandoraboxx,ThePandoraBoxx,12,HIGH,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,5,Pandora Boxx,HIGH,0,1,0,0,4505,"Rochester, New York",2,8,0.5,0,0.5,0.125,0.125,0.25,4,0,4,1,1,2,1,1,0.125
21,2,Tyra Sanchez,1,,,,,,,,,,,,,0,2,0,1,1,0,0,0,1,1,02/01/2010,Gone with the Windows,Competition,Sewing,12,9,12,21,Orlando,Florida,1,,,12,HIGH,0,S02,Gone with the Windows,Curtain Couture,Gone with the Wind photo shoot,Raven,,,Sahara Davenport,Shangela,,,,,RuPaul,Cover Girl (Put the Bass in Your Walk),Shangela,,,2010-02-01,0,0,12,1,Tyra Sanchez,HIGH,0,1,0,0,10339,"Orlando, Florida",1,9,0.222222222,0.333333333,0.555555556,0.111111111,0,0.111111111,2,3,5,0,1,1,7,7,0.777777778
